Rating,Company_Name,Headquarters,Founded,Type_of_ownership,Industry,Sector,Revenue,Min_Salary,Max_Salary,Avg_Salary,Job_State,new_job_title,Year_of_Operation,Business_Size,Python,Excel,Tableau,Power_BI,SQL,AWS,Hadoop,Azure,Spark,Machine_Learning,Matlab
4.1,Credit Sesame,"Mountain View, CA",2010,Company - Private,Internet,Information Technology,$50 to $100 million ,190.0,220,205.0,CA,Data Engineer,15,Medium Business,1,0,0,0,1,1,0,0,1,1,0
3.1,Success Academy Charter Schools,"New York, NY",2006,School / School District,KOther Industries2 Education,Education,$100 to $500 million ,42.0,77,59.5,NY,Data Analyst,19,Enterprise Business,1,1,0,0,1,0,0,0,0,0,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,68.0,139,103.5,KY,Other,150,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
4.2,Octane,"New York, NY",2014,Company - Private,Lending,Finance,Unknown,,1,,TX,Data Engineer,11,Medium Business,1,0,0,0,1,1,0,0,1,0,0
0.0,CompuForce,"New York, NY",2025,Company - Private,Other Industries,Other Sector,Unknown,,1,,NY,Data Scientist,0,Unknown,0,1,0,0,0,1,1,0,1,1,1
3.0,Infosys,"Bengaluru, India",1981,Company - Public,IT Services,Information Technology,$10+ billion ,54.0,71,62.5,CT,Data Analyst,44,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,34.0,92,63.0,MA,Data Analyst,174,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.6,Greenwich Biosciences,"Carlsbad, CA",2013,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,,1,,CA,Other,12,Large Business,0,1,0,0,0,0,0,0,0,0,0
3.6,AXION Healthcare Solutions,"New York, NY",1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million ,47.0,85,66.0,NY,Data Analyst,45,Small Business,0,1,0,0,0,0,0,0,0,0,0
3.5,Alignment Healthcare,"Orange, CA",2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,65.0,124,94.5,CA,Data Engineer,12,Large Business,1,1,0,0,1,1,1,1,1,1,0
0.0,WeRide.ai,Other,2025,Other Organization,Other Industries,Other Sector,Unknown,,1,,CA,Data Scientist,0,Unknown,1,0,0,0,0,0,0,0,1,1,0
4.2,ExecOnline,"New York, NY",2012,Company - Private,Education Training Services,Education,Unknown,56.0,95,75.5,NY,Data Scientist,13,Medium Business,1,0,1,0,1,1,1,0,0,1,0
3.3,FrankCrum Staffing,"Clearwater, FL",1981,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million ,,1,,FL,Data Analyst,44,Medium Business,0,1,0,0,1,0,1,0,0,0,0
0.0,ODSC Hiring Partner,Other,2025,Other Organization,Other Industries,Other Sector,Unknown,,1,,NY,Data Scientist,0,Unknown,1,1,1,0,1,1,0,1,1,1,0
4.0,Mteq,"Lorton, VA",1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million ,62.0,112,87.0,VA,Machine Learning Engineer,71,Large Business,1,0,0,0,0,0,0,0,0,1,1
3.9,AstraZeneca,"Cambridge, United Kingdom",1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,107.0,173,140.0,MD,Data Scientist,112,Enterprise Business,1,1,0,0,0,0,0,0,0,1,0
3.7,Brillient,"Reston, VA",2006,Company - Private,IT Services,Information Technology,$25 to $50 million ,64.0,108,86.0,MD,Data Scientist,19,Large Business,1,1,0,0,0,0,0,0,0,1,1
4.4,Entefy,"Palo Alto, CA",2012,Company - Private,Internet,Information Technology,Unknown,89.0,144,116.5,CA,Data Scientist,13,Small Business,1,0,0,0,1,0,0,0,0,0,0
0.0,Decode_M,"New York, NY",2025,Unknown,Other Industries,Other Sector,Unknown,,1,,NY,Data Scientist,0,Small Business,1,1,0,0,0,0,0,0,0,1,0
3.5,Sunovion,"Marlborough, MA",2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion ,109.0,200,154.5,MA,Other,15,Enterprise Business,1,1,0,0,0,0,0,0,0,0,1
0.0,Point72 Ventures,Other,2025,Other Organization,Other Industries,Other Sector,Unknown,,1,,CA,Data Scientist,0,Unknown,0,0,0,0,0,0,0,0,0,1,0
3.7,Cboe Global Markets,"Chicago, IL",1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion ,61.0,113,87.0,KS,Machine Learning Engineer,52,Large Business,1,1,0,0,1,0,1,0,0,1,0
3.6,San Manuel Casino,"Highland, CA",1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million ,35.0,62,48.5,CA,Data Analyst,39,Enterprise Business,0,1,1,0,1,0,0,0,0,0,0
3.4,Trace3,"Irvine, CA",2002,Company - Private,IT Services,Information Technology,$1 to $2 billion ,55.0,105,80.0,TX,Data Engineer,23,Large Business,1,1,0,0,1,0,1,1,1,0,0
4.0,Texas Health Huguley Hospital,"Arlington, TX",1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million ,37.0,52,44.5,TX,Other,48,Enterprise Business,0,0,0,0,0,1,0,0,0,0,0
2.4,Teasdale Latin Foods,"Flower Mound, TX",2025,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million ,39.0,66,52.5,IL,Other,0,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.7,Northrop Grumman,"Falls Church, VA",1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion ,135.0,211,173.0,CA,Data Scientist,86,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
3.5,Saama Technologies Inc,"Campbell, CA",1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,57.0,80,68.5,AZ,Data Engineer,28,Large Business,1,0,0,0,0,0,0,0,1,0,0
4.4,Two Sigma,"New York, NY",2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown,129.0,215,172.0,NY,Data Scientist,24,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.3,Liberty Mutual Insurance,"Boston, MA",1912,Company - Private,Insurance Carriers,Insurance,$10+ billion ,86.0,143,114.5,MA,Data Scientist,113,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
3.9,AstraZeneca,"Cambridge, United Kingdom",1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,63.0,127,95.0,MD,Other,112,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.2,MITRE,"Bedford, MA",1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion ,50.0,89,69.5,MA,Data Scientist,67,Enterprise Business,1,1,1,0,1,0,0,0,0,0,1
3.2,Guidepoint,"New York, NY",2003,Company - Private,Research & Development,Business Services,Unknown,43.0,86,64.5,NY,Data Engineer,22,Large Business,1,1,0,0,1,1,0,1,0,0,0
4.5,GSN Games,"Boston, MA",1999,Company - Private,Video Games,Media,Unknown,,1,,CA,Data Scientist,26,Large Business,1,1,0,0,1,1,0,0,1,1,0
2.1,Cerus Corporation,"Concord, CA",2025,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million ,74.0,149,111.5,CA,Other,0,Large Business,0,1,0,0,0,0,0,0,0,0,0
4.0,Strategic Financial Solutions,"New York, NY",2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown,71.0,124,97.5,NY,Data Scientist,18,Large Business,1,1,0,0,1,0,0,0,0,1,0
3.7,Takeda Pharmaceuticals,"OSAKA, Japan",1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,113.0,196,154.5,MA,Data Engineer,244,Enterprise Business,0,1,0,0,1,1,1,0,1,1,0
2.6,Software Engineering Institute,"Pittsburgh, PA",1984,College / University,Colleges & Universities,Education,Unknown,81.0,167,124.0,PA,Data Scientist,41,Large Business,0,0,0,0,0,0,0,0,0,1,0
3.4,"Remedy BPCI Partners, LLC.","Norwalk, CT",2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,69.0,121,95.0,NY,Data Scientist,14,Large Business,1,0,1,0,1,1,0,0,1,1,0
4.4,Maven Wave Partners,"Chicago, IL",2008,Company - Private,Consulting,Business Services,$50 to $100 million ,97.0,160,128.5,IL,Data Scientist,17,Large Business,1,1,1,0,1,1,1,1,0,1,0
3.2,The Climate Corporation,"San Francisco, CA",2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown,150.0,238,194.0,CA,Data Scientist,19,Large Business,0,1,0,0,0,1,0,0,0,1,0
3.1,"Qualifacts Systems, Inc.","Nashville, TN",2002,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million ,,1,,TN,Data Analyst,23,Large Business,0,0,0,0,1,1,0,0,0,0,0
4.1,Redstream Technology,"New York, NY",2007,Company - Private,IT Services,Information Technology,$5 to $10 million ,,1,,GA,Data Engineer,18,Small Business,0,0,0,0,0,0,0,0,0,0,0
3.5,Crossix Solutions,"New York, NY",2005,Company - Public,Advertising & Marketing,Business Services,Unknown,77.0,132,104.5,NY,Data Scientist,20,Large Business,1,1,0,0,1,1,0,0,1,1,0
3.7,Vail Health,"Vail, CO",1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million ,50.0,81,65.5,CO,Other,59,Large Business,0,0,0,0,0,0,0,0,0,0,0
4.2,Clarity Insights,"Chicago, IL",2008,Company - Private,IT Services,Information Technology,Unknown,59.0,112,85.5,NC,Data Engineer,17,Large Business,1,1,0,0,1,0,1,0,0,1,0
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",2025,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,35.0,65,50.0,UT,Data Analyst,0,Enterprise Business,0,1,0,0,1,1,0,0,0,0,0
3.1,NCSOFT,"Seoul, South Korea",1997,Company - Public,Video Games,Media,$10+ billion ,79.0,147,113.0,CA,Data Engineer,28,Enterprise Business,1,1,0,0,1,1,0,0,1,0,0
3.7,CALIBRE Systems,"Alexandria, VA",1989,Company - Private,IT Services,Information Technology,$100 to $500 million ,,1,,VA,Data Analyst,36,Large Business,0,1,1,0,0,0,0,0,0,0,0
2.7,Sterling National Bank,"New York, NY",1966,Company - Public,Banks & Credit Unions,Finance,$10+ billion ,,1,,NY,Other,59,Enterprise Business,0,0,0,0,0,1,0,0,0,1,0
3.9,GSK,"Brentford, United Kingdom",1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,62.0,119,90.5,MA,Other,195,Enterprise Business,0,0,0,0,0,1,0,0,0,0,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,,1,,MA,Data Scientist,29,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.3,Factual,"Los Angeles, CA",2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown,119.0,187,153.0,CA,Data Scientist,17,Medium Business,1,1,0,0,0,0,0,0,1,1,0
3.3,TriNet,"Dublin, CA",1988,Company - Public,Consulting,Business Services,$2 to $5 billion ,90.0,157,123.5,CA,Data Analyst,37,Enterprise Business,0,1,1,0,1,0,0,0,0,0,0
3.9,Signpost,"New York, NY",2010,Company - Private,Internet,Information Technology,$10 to $25 million ,32.0,62,47.0,NY,Data Analyst,15,Large Business,0,0,0,0,1,0,0,0,1,0,0
3.5,Central California Alliance for Health,"Scotts Valley, CA",1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion ,42.0,86,64.0,CA,Data Analyst,29,Large Business,0,0,1,0,1,0,0,0,0,0,0
4.0,Adobe,"San Jose, CA",1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion ,116.0,208,162.0,CA,Data Scientist,43,Enterprise Business,1,1,1,1,1,0,1,0,0,1,0
3.9,AstraZeneca,"Cambridge, United Kingdom",1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,102.0,172,137.0,NY,Data Scientist,112,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN",1958,Company - Private,Gas Stations,Retail,$10+ billion ,69.0,127,98.0,TN,Data Engineer,67,Enterprise Business,1,0,0,0,1,0,0,0,0,0,0
2.3,UPM Pharmaceutical Inc,"Bristol, TN",2025,Contract,Other Industries,Other Sector,Unknown,,1,,TN,Data Scientist,0,Medium Business,0,1,0,0,0,0,0,0,0,0,0
3.7,Swiss Re,"Zurich, Switzerland",1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion ,86.0,144,115.0,NY,Data Scientist,162,Enterprise Business,1,1,0,0,1,0,0,0,0,1,1
3.5,Sartorius,"Gottingen, Germany",1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion ,102.0,165,133.5,CO,Data Scientist,155,Enterprise Business,1,1,0,0,0,0,0,0,0,1,1
4.0,Pinnacol Assurance,"Denver, CO",1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion ,74.0,124,99.0,CO,Data Engineer,110,Large Business,1,0,0,0,1,1,0,0,0,0,0
3.3,Palermo's Pizza,"Milwaukee, WI",1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown,40.0,68,54.0,WI,Other,61,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.2,Equian LLC,"Indianapolis, IN",2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,76.0,142,109.0,TN,Data Engineer,21,Enterprise Business,0,1,0,0,0,1,1,1,0,0,0
3.4,MetroStar Systems,"Reston, VA",1999,Company - Private,IT Services,Information Technology,$25 to $50 million ,76.0,142,109.0,MD,Data Engineer,26,Large Business,0,0,0,0,0,1,0,0,0,0,0
4.4,MathWorks,"Natick, MA",1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion ,108.0,171,139.5,MA,Data Scientist,41,Enterprise Business,1,0,1,1,1,0,0,0,0,0,1
3.3,Liberty Mutual Insurance,"Boston, MA",1912,Company - Private,Insurance Carriers,Insurance,$10+ billion ,202.0,306,254.0,IL,Data Scientist,113,Enterprise Business,1,0,0,0,0,0,0,0,0,0,0
3.2,Information Builders,"New York, NY",1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown,91.0,159,125.0,NY,Machine Learning Engineer,50,Enterprise Business,1,1,0,0,1,1,0,1,0,1,0
4.1,NJF Global Holdings,"London, United Kingdom",2003,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million ,,1,,NY,Data Engineer,22,Medium Business,1,0,0,0,1,0,0,0,0,0,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,80.0,133,106.5,MA,Data Scientist,29,Enterprise Business,1,0,1,0,1,0,0,0,0,1,1
2.9,Audentes Therapeutics,"San Francisco, CA",2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,49.0,97,73.0,CA,Other,13,Large Business,0,0,0,0,0,0,0,0,0,0,0
5.0,Alector,"South San Francisco, CA",2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,,1,,CA,Other,12,Medium Business,0,1,0,0,1,1,0,0,0,0,0
2.7,Advanced BioScience Laboratories,"Rockville, MD",1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million ,49.0,113,81.0,MD,Other,64,Large Business,0,1,0,0,0,0,0,0,0,0,0
3.6,Beebe Healthcare,"Lewes, DE",1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million ,44.0,71,57.5,DE,Other,90,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,65.0,134,99.5,NC,Data Scientist,150,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",2025,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,,1,,UT,Data Engineer,0,Enterprise Business,0,1,1,1,1,0,0,0,0,1,0
3.3,National Interstate,"Richfield, OH",1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion ,32.0,59,45.5,OH,Data Analyst,36,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,,1,,MA,Data Scientist,29,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.7,The Hanover Insurance Group,"Worcester, MA",1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion ,39.0,69,54.0,MA,Data Analyst,173,Enterprise Business,0,0,0,0,1,0,0,0,0,0,0
4.5,Moser Consulting,"Indianapolis, IN",1996,Company - Private,Consulting,Business Services,$25 to $50 million ,87.0,158,122.5,IN,Data Engineer,29,Medium Business,1,0,0,0,1,1,1,1,1,1,0
3.0,Greenway Health,"Tampa, FL",1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million ,27.0,48,37.5,FL,Data Analyst,48,Enterprise Business,0,1,0,0,1,0,0,0,0,0,0
3.8,Fareportal,"New York, NY",2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion ,36.0,71,53.5,NY,Data Analyst,23,Enterprise Business,1,1,0,0,1,0,0,0,0,0,0
3.9,TransUnion,"Chicago, IL",1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion ,107.0,173,140.0,IL,Data Scientist,57,Enterprise Business,1,1,0,0,1,0,0,0,0,1,0
3.2,MITRE,"Bedford, MA",1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion ,56.0,99,77.5,VA,Data Scientist,67,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
2.9,Pharmavite,"West Hills, CA",1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion ,,1,,CA,Other,54,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.3,Mcphail Associates,"Cambridge, MA",1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown,52.0,58,55.0,MA,Other,49,Small Business,0,1,0,0,0,0,0,0,0,0,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,80.0,155,117.5,NC,Other,150,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
2.4,Crown Bioscience,"San Diego, CA",2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million ,43.0,98,70.5,CA,Other,19,Large Business,0,0,0,0,0,0,0,0,0,0,0
2.9,Q2 Solutions,"Morrisville, NC",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,44.0,96,70.0,NY,Other,10,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.8,HOVER,"San Francisco, CA",2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million ,45.0,78,61.5,CA,Data Analyst,14,Medium Business,0,1,1,0,1,0,0,0,0,0,0
2.9,Q2 Solutions,"Morrisville, NC",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,50.0,110,80.0,GA,Other,10,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.7,Oversight Systems,"Atlanta, GA",2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million ,60.0,99,79.5,GA,Data Scientist,22,Medium Business,1,1,0,0,1,0,0,0,0,1,0
4.7,Confluent,"Mountain View, CA",2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million ,130.0,206,168.0,CA,Data Scientist,11,Large Business,1,1,1,0,1,0,0,0,0,1,1
3.4,Arbella Insurance,"Quincy, MA",1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million ,61.0,119,90.0,MA,Data Engineer,37,Enterprise Business,0,1,0,0,1,0,1,0,1,0,0
0.0,Kronos Bio,"San Mateo, CA",2025,Company - Private,Other Industries,Other Sector,Unknown,100.0,140,120.0,MA,Data Scientist,0,Unknown,0,1,0,0,0,0,0,0,0,0,0
3.9,Life360,"San Francisco, CA",2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown,99.0,178,138.5,CA,Data Analyst,17,Medium Business,1,0,1,0,1,0,0,0,0,0,0
3.6,IQVIA,"Durham, NC",2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion ,86.0,137,111.5,PA,Data Scientist,8,Enterprise Business,0,0,0,0,0,0,0,0,0,1,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,37.0,100,68.5,MA,Data Scientist,174,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.9,GSK,"Brentford, United Kingdom",1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,58.0,111,84.5,MA,Other,195,Enterprise Business,0,0,0,0,0,1,0,0,0,0,0
4.4,Eventbrite,"San Francisco, CA",2006,Company - Public,Internet,Information Technology,$100 to $500 million ,72.0,133,102.5,TN,Data Engineer,19,Enterprise Business,1,0,0,0,1,1,1,0,1,1,0
2.6,Software Engineering Institute,"Pittsburgh, PA",1984,College / University,Colleges & Universities,Education,Unknown,56.0,91,73.5,PA,Other,41,Large Business,0,1,0,0,0,0,0,0,0,1,0
4.8,IGNW,"Portland, OR",2015,Company - Private,IT Services,Information Technology,$25 to $50 million ,,1,,TX,Data Engineer,10,Large Business,1,0,0,0,1,0,0,0,0,0,0
3.6,Riverside Research Institute,"Arlington, VA",1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million ,61.0,126,93.5,OH,Data Scientist,58,Large Business,1,0,0,0,0,0,0,0,0,1,0
3.2,"Numeric, LLC","Chadds Ford, PA",2025,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million ,95.0,160,127.5,PA,Data Scientist,0,Small Business,0,1,0,0,0,0,0,0,0,1,0
4.6,"SmartNews, Inc.","San Francisco, CA",2012,Company - Private,Internet,Information Technology,Unknown,,1,,CA,Data Scientist,13,Medium Business,1,0,0,0,0,0,0,0,0,1,0
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",2025,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,53.0,91,72.0,UT,Data Analyst,0,Enterprise Business,0,0,1,0,1,0,0,0,0,0,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,101.0,158,129.5,MA,Other,174,Enterprise Business,1,1,1,0,1,1,1,0,1,0,0
